ville,nom,marque,annee,places,prix_par_jour,agence,localisation,image_url_1,image_url_2,image_url_3,image_url_4
Essaouira,Volkswagen Touareg 2025,Volkswagen,2025,7,1800,sihabicaressaouira,"Aéroport Essaouira-Mogador, Essaouira",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762248068980.webp,,,
Marrakech,Voiture Familiale Dacia 2023,Familiale,2023,5,600,Loco.ma,"Marrakech, Maroc",https://www.loco.ma/wp-content/uploads/2024/04/IMG_7371-1.jpeg,,,
Rabat,Hyundai Tucson 2025,Hyundai,2025,5,500,hidden rent car,"Aéroport Rabat-Salé, Rabat",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1777034058750.webp,,,
Casablanca,Voiture Suv / 4x4 Hyundai 2023,Suv,2023,5,600,Loco.ma,"Casablanca, Maroc",https://www.loco.ma/wp-content/uploads/2025/05/IMG_5418-1.jpeg,,,
Oujda,Dacia Logan 2024,Dacia,2024,5,300,joude car,"Aéroport Angads, Oujda",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Finbound8245384102449177819.jpg?alt=media\u0026token=71910bf6-3fda-4c0a-8591-8c2cf6ac3b0c,,,
Rabat,Volkswagen Tiguan 2025,Volkswagen,2025,5,750,hidden rent car,"Aéroport Rabat-Salé, Rabat",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1777034241827.webp,,,
Rabat,SUV Renault Kardian 2025,Renault,2025,5,264,Loco.ma,"Rabat, Maroc",https://www.loco.ma/wp-content/uploads/2025/11/WhatsApp-Image-2025-10-31-at-9.22.00-PM.jpeg,,,
Marrakech,Kia Sportage 2025,Kia,2025,5,600,mr luxury loc,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1769174131955.webp,,,
Casablanca,Hyundai Tucson 2026,Hyundai,2026,5,450,lilibe car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1774093607332.webp,,,
Rabat,Hyundai Staria 2025,Hyundai,2025,9,1200,cri car,"Aéroport Rabat-Salé, Rabat",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762355280052.webp,,,
Fes,Voiture Berline Renault 2022,Berline,2022,5,350,Loco.ma,"Fes, Maroc",https://www.loco.ma/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-03-a-14.33.42_a8f940ba-766x1024-1.jpg,,,
Marrakech,"Renault Clio-5,5 2025",Renault,2025,5,300,splendor oasis rental cars,"Aéroport Marrakech-Ménara, Marrakech",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1740985632452.webp?alt=media\u0026token=32d4cd66-1815-4e8e-a502-aa7ceef7f83b,,,
Tanger,Dacia Supernova 2025,Dacia,2025,5,400,melhor rent car,"Aéroport Ibn Batouta, Tanger",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1746896529610.webp?alt=media\u0026token=122d4a58-f6be-42b1-b86b-d3615c15350f,,,
Fes,Opel Mokka 2024,Opel,2024,5,700,g8 car poole,"Aéroport Fès-Saïss, Fes",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Finbound2928173999594240044.png?alt=media\u0026token=b9583129-3ac7-4e1c-b515-aaa0d848a8d4,,,
Casablanca,Audi Q3,Audi,2023,5,1200,KLK AutoCar,Casablanca,https://tpaukofrdcbvakttbejq.supabase.co/storage/v1/object/public/vehicle-photos/11574494-23e5-43bd-bcd8-473044ca55ca.png,,,
Casablanca,Dacia Sandero,Dacia,2023,5,0,Sovoy Cars,Casablanca,https://www.sovoy.co.ma/data/public/vehicles/dacia-sandero-diesel.png,,,
Casablanca,Hyundai Tucson,Hyundai,2023,5,500,KLK AutoCar,Casablanca,https://tpaukofrdcbvakttbejq.supabase.co/storage/v1/object/public/vehicle-photos/3b81f987-4eaf-46fe-93ed-f5150d63c50d.png,,,
Tanger,Mg MG ZS 2024,Mg,2024,5,400,melhor rent car,"Aéroport Ibn Batouta, Tanger",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760629054077.webp,,,
Casablanca,Mercedes Benz G63 AMG 2024,Mercedes,2024,5,14000,Kech Loca,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/application/views/img/cars/mercedes-g63.jpg?OCDone=1.3,,,
Casablanca,Renault Clio 5 2024,Renault,2024,5,299,bp rent car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762204671813.webp,,,
Marrakech,Renault Kardian 2025,Renault,2025,5,350,dune fleet,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760573109329.webp,,,
Tanger,Peugeot 208 2024,Peugeot,2024,5,320,melhor que nada,"Aéroport Ibn Batouta, Tanger",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1761162777812.webp,,,
Rabat,Peugeot 208 2025,Peugeot,2025,5,300,kampf rent,"Aéroport Rabat-Salé, Rabat",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1740971596639.webp?alt=media\u0026token=1fbb834d-dfd6-4876-959c-ceb854629574,,,
Marrakech,Mg MG 5 2025,Mg,2025,5,400,solstice tours,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1764579980072.webp,,,
Casablanca,Volkswagen TOUAREG 2024,Volkswagen,2024,7,899,ho rent a car,"Aéroport Mohammed V, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2FTouareg%202.jpg?alt=media\u0026token=9ba05b06-df7b-4e71-81fb-30204f6030d3,,,
Agadir,Renault Clio 5 2024,Renault,2024,5,300,tripn’go cars,"Aéroport Al Massira, Agadir",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1771352665730.webp,,,
Casablanca,Mercedes Benz E220d 2024,Mercedes,2024,5,2900,Kech Loca,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/application/views/img/cars/mercedes-e-class-220d.jpg?OCDone=1.3,,,
Casablanca,Fiat Fiat 500 Cabriolet 2022,Fiat,2022,5,279,ho rent a car,"Aéroport Mohammed V, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2FFiat500%20Cab2.jpg?alt=media\u0026token=96cdacdc-ec57-44cd-89f6-61ba00e483fe,,,
Agadir,Dacia logan outomatic,Dacia,2024,5,350,Loco.ma,"Agadir, Maroc",https://www.loco.ma/wp-content/uploads/2024/03/3580E75B-70FD-4F43-BC73-DDC60CB203AB.jpeg,,,
Rabat,Renault Clio 5 2023,Renault,2023,5,300,cri car,"Aéroport Rabat-Salé, Rabat",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1737116424023.jpg?alt=media\u0026token=fee9ffb6-df6a-4ecd-a0c0-d9fed212f225,,,
Marrakech,Hyundai Tucson 2025,Hyundai,2025,5,500,m.a luxury car,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760716205362.webp,,,
Marrakech,Dacia Duster Oroch (pickup) 2025,Dacia,2025,5,350,caribaz luxury cars,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1775160622903.webp,,,
Casablanca,Renault Clio 5 2022,Renault,2022,5,330,perfect rent,"Aéroport Mohammed V, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1740332356307.webp?alt=media\u0026token=3f045179-2179-43c1-bc8f-923c757541df,,,
Rabat,Renault Kardian 2025,Renault,2025,5,300,hidden rent car,"Aéroport Rabat-Salé, Rabat",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762280378183.webp,,,
Casablanca,Hyundai Tucson 2026,Hyundai,2026,5,450,lilibe car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1774093611478.webp,,,
Agadir,Voiture Familiale Skoda 2023,Familiale,2023,5,750,Loco.ma,"Agadir, Maroc",https://www.loco.ma/wp-content/uploads/2024/03/IMG_9762.jpeg,,,
Marrakech,Volkswagen Tiguan 2025,Volkswagen,2025,5,700,m.a luxury car,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760717263375.webp,,,
Marrakech,Dacia Logan 2023,Dacia,2023,5,300,good drive,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1767738170108.webp,,,
Marrakech,Dacia Logan 2025,Dacia,2025,5,350,solstice tours,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1764579322761.webp,,,
Casablanca,Dacia Stepway automatique 2025,Dacia,2025,5,300,Loco.ma,"Casablanca, Maroc",https://www.loco.ma/wp-content/uploads/2025/08/Screenshot_2025-08-16-16-24-29-425_com.miui_.gallery.jpg,,,
Casablanca,Dacia Duster Automatic,Dacia,2023,5,450,AirCar,Casablanca,https://www.aircar.ma/img/car/64.png,,,
Casablanca,Renault Arkana 2025,Renault,2025,5,500,rahmani,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762176508925.webp,,,
Casablanca,Volkswagen Touareg 2023,Volkswagen,2023,7,899,excellence vip,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1764678770597.webp,,,
Casablanca,Volkswagen Eos 2023,Volkswagen,2023,5,500,shomokh car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1769087837875.webp,,,
Tanger,Volkswagen Golf 8 2024,Volkswagen,2024,5,1000,nsr rent car,"Aéroport Ibn Batouta, Tanger",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741010264413.webp?alt=media\u0026token=adf90475-75e9-4edc-ba00-a86a66f78848,,,
Casablanca,Ferrari F8 Spider 2023,Ferrari,2023,5,28000,Holding Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/application/views/img/cars/ferrari-f8spider.jpg?OCDone=1.3,,,
Essaouira,Dacia Logan 2024,Dacia,2024,5,350,sihabicaressaouira,"Aéroport Essaouira-Mogador, Essaouira",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762123433849.webp,,,
Casablanca,Volkswagen Touareg 2023,Volkswagen,2023,7,899,excellence vip,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1764678773015.webp,,,
Marrakech,Fiat 500 2023,Fiat,2023,5,320,m.a luxury car,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760716493771.webp,,,
Rabat,Peugeot 208 2023,Peugeot,2023,5,300,location de voiture maghreb,"Aéroport Rabat-Salé, Rabat",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1737117652851.jpg?alt=media\u0026token=79d48d51-a892-4d47-bd7a-ce901d6ce502,,,
Casablanca,Renault Clio 5 2026,Renault,2026,5,350,shomokh car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1769452738811.webp,,,
Tanger,Volkswagen Golf 2025,Volkswagen,2025,5,1000,nsr rent car,"Aéroport Ibn Batouta, Tanger",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1753246754322.webp,,,
Casablanca,Hyundai Staria 2025,Hyundai,2025,9,1200,peddle car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1761168395910.webp,,,
Fes,Opel Mokka 2024,Opel,2024,5,700,g8 car poole,"Aéroport Fès-Saïss, Fes",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Finbound2826203209885166109.png?alt=media\u0026token=a91dda18-8e34-4461-ab12-ce2f92e0b5c7,,,
Agadir,Kia Picanto 2025,Kia,2025,5,250,tripn’go cars,"Aéroport Al Massira, Agadir",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1771251679704.webp,,,
Marrakech,Dacia Logan 2023,Dacia,2023,5,250,marrakech wm cars,"Aéroport Marrakech-Ménara, Marrakech",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739807509603.webp?alt=media\u0026token=1aec383c-24eb-484b-aab9-0613e5bbab9c,,,
Casablanca,Mercedes Gle 400 d Coupe 2024,Mercedes,2024,7,2500,groupe banyolti,"Aéroport Mohammed V, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741112733751.webp?alt=media\u0026token=6e91cd3e-ff59-4025-b557-c7789516fcd5,,,
Rabat,Hyundai Tucson 2025,Hyundai,2025,5,550,cri car,"Aéroport Rabat-Salé, Rabat",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760702715016.webp,,,
Rabat,Peugeot 208 2025,Peugeot,2025,5,300,kampf rent,"Aéroport Rabat-Salé, Rabat",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1740971597362.webp?alt=media\u0026token=6c7db58c-d0db-4c18-b558-9741fd463ec7,,,
Marrakech,Renault Clio5 2024,Renault,2024,5,300,mr luxury loc,"Aéroport Marrakech-Ménara, Marrakech",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2FIMG_2957.png?alt=media\u0026token=a901925d-7cdd-417f-8e4a-773fa7e5cbeb,,,
Casablanca,Fiat 500 Cabriolet 2024,Fiat,2024,5,350,groupe banyolti,"Aéroport Mohammed V, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1745485297799.webp?alt=media\u0026token=48d0fc2d-860a-443b-97f1-22525f2c3df3,,,
Tanger,Hyundai Staria 2025,Hyundai,2025,9,1300,melhor que nada,"Aéroport Ibn Batouta, Tanger",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1761161858133.webp,,,
Casablanca,Dacia Jogger 2025,Dacia,2025,5,350,minfarah auto,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762191087921.webp,,,
Tanger,Opel Corsa 2025,Opel,2025,5,300,melhor rent car,"Aéroport Ibn Batouta, Tanger",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760628922538.webp,,,
Agadir,Renault Clio 5 2026,Renault,2026,5,350,easy rent now,"Aéroport Al Massira, Agadir",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1777036069968.webp,,,
Casablanca,Kia Sorento 2024,Kia,2024,5,850,lilibe car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1761244930965.webp,,,
Fes,Voiture Berline Renault 2022,Berline,2022,5,350,Loco.ma,"Fes, Maroc",https://www.loco.ma/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-03-a-14.33.42_2f4ea414-766x1024-1.jpg,,,
Casablanca,Hyundai i10 2024,Hyundai,2024,5,410,Airport Rental 24,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/application/views/img/cars/hyundai-i10-small-cheap-economy-budget-rent-dubai.jpg?OCDone=1.3,,,
Marrakech,Peugeot 208 2023,Peugeot,2023,5,270,marrakech wm cars,"Aéroport Marrakech-Ménara, Marrakech",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739808128559.webp?alt=media\u0026token=813673d3-667a-4d51-81f0-413bae99a9fe,,,
Casablanca,Dacia Duster Pick-Up 2025,Dacia,2025,5,350,satguru car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1757616085709.webp,,,
Fes,Voiture Petite Renault 2023,Petite,2023,5,250,Loco.ma,"Fes, Maroc",https://www.loco.ma/wp-content/uploads/2024/10/Nouvelle-Renault-Clio-5-Maroc-Facelift-2023-video.jpg,,,
Rabat,Location de voiture,Voiture,2024,5,1100,Loco.ma,"Rabat, Maroc",https://www.loco.ma/wp-content/uploads/2024/03/IMG_20240329_180507_385-1.webp,,,
Casablanca,Volkswagen Touareg 2025,Volkswagen,2025,7,1300,peddle car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760644203210.webp,,,
Marrakech,Voiture Berline Renault 2022,Berline,2022,5,299,Loco.ma,"Marrakech, Maroc",https://www.loco.ma/wp-content/uploads/2024/04/f8c6e18f270b3733510788b59311134a_0-1.jpeg,,,
Casablanca,Audi A3 BlackLine Berline 2023,Audi,2023,5,800,ho rent a car,"Aéroport Mohammed V, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2FAudi%201.jpg?alt=media\u0026token=eed194e8-d70a-43b5-8665-3786ecf8a628,,,
Rabat,SUV Renault Kardian 2025,Renault,2025,5,264,Loco.ma,"Rabat, Maroc",https://www.loco.ma/wp-content/uploads/2025/11/WhatsApp-Image-2025-10-31-at-9.21.58-PM.jpeg,,,
Casablanca,Peugeot 308 2024,Peugeot,2024,5,400,lilibe car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1757351827069.webp,,,
Fes,Dacia Deuster 2024,Dacia,2024,5,400,palma 4 km rent car,"Aéroport Fès-Saïss, Fes",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739397754401.webp?alt=media\u0026token=1248fd29-84f4-4c5f-878d-c19a6d0cbd5f,,,
Casablanca,Audi A3 BlackLine Berline 2023,Audi,2023,5,800,ho rent a car,"Aéroport Mohammed V, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2FAudi%203.jpg?alt=media\u0026token=f682ddde-9a77-4f97-9a6a-5142e1de5a87,,,
Casablanca,Hyundai Creta,Hyundai,2023,5,0,Sovoy Cars,Casablanca,https://www.sovoy.co.ma/data/public/vehicles/hyundai-creta.png,,,
Rabat,Voiture Familiale Renault 2023,Familiale,2023,5,270,Loco.ma,"Rabat, Maroc",https://www.loco.ma/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-04-at-3.19.30-PM-1.jpeg,,,
Rabat,Volkswagen T-roc 2023,Volkswagen,2023,5,500,cri car,"Aéroport Rabat-Salé, Rabat",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1737117823735.jpg?alt=media\u0026token=17110ad8-7ff4-444a-885e-f8ddeaf30f77,,,
Marrakech,Dacia Logan 2025,Dacia,2025,5,250,dune fleet,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760572908094.webp,,,
Oujda,Hyundai I20 2023,Hyundai,2023,5,350,Loco.ma,"Oujda, Maroc",https://www.loco.ma/wp-content/uploads/2024/05/99.jpg,,,
Marrakech,Kia Picanto 2024,Kia,2024,5,249,marrakech wm cars,"Aéroport Marrakech-Ménara, Marrakech",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739807833049.webp?alt=media\u0026token=af596070-f8f7-4049-b477-3a9829572403,,,
Tanger,Dacia Duster 2025,Dacia,2025,5,350,melhor rent car,"Aéroport Ibn Batouta, Tanger",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1746896168844.webp?alt=media\u0026token=fc236065-1fea-4529-8331-e528792f5f70,,,
Rabat,Dacia Duster 2024,Dacia,2024,5,350,drive for luxury,"Aéroport Rabat-Salé, Rabat",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739888641346.webp?alt=media\u0026token=4b1d3283-b7c5-497a-a3ba-7aba4229cb44,,,
Casablanca,Volkswagen Touareg 2023,Volkswagen,2023,7,899,excellence vip,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1764678769018.webp,,,
Agadir,Renault Clio 5 2024,Renault,2024,5,300,tripn’go cars,"Aéroport Al Massira, Agadir",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1771352669395.webp,,,
Casablanca,Renault Clio 5 2024,Renault,2024,5,300,ho rent a car,"Aéroport Mohammed V, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2FClio%205%201.jpg?alt=media\u0026token=2d33b054-615c-4b0a-93b4-48114562fa94,,,
Casablanca,Hyundai Accent 2024,Hyundai,2024,5,400,car la ville,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760626263549.webp,,,
Fes,Location de voiture,Voiture,2024,5,650,Loco.ma,"Fes, Maroc",https://www.loco.ma/wp-content/uploads/2025/06/IMG_20240823_221521_570.webp,,,
Rabat,Location de voiture Peugeot 208,Voiture,2024,5,250,Loco.ma,"Rabat, Maroc",https://www.loco.ma/wp-content/uploads/2024/03/IMG_20240326_143323.jpg,,,
Casablanca,Hyundai Tucson 2026,Hyundai,2026,5,450,lilibe car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1774093608620.webp,,,
Tanger,Renault Clio5 2025,Renault,2025,5,300,gs-north,"Aéroport Ibn Batouta, Tanger",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741668225893.webp?alt=media\u0026token=215fc1a0-9343-4418-9a0c-74ccc99aace5,,,
Rabat,Renault Kardian 2025,Renault,2025,5,300,hidden rent car,"Aéroport Rabat-Salé, Rabat",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762280375531.webp,,,
Tanger,Audi A3 2025,Audi,2025,5,1400,nsr rent car,"Aéroport Ibn Batouta, Tanger",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1753245399265.webp,,,
Casablanca,Fiat 500 2025,Fiat,2025,5,250,minfarah auto,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762191789261.webp,,,
Marrakech,Renault Clio 5 2025,Renault,2025,5,299,dune fleet,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760573279665.webp,,,
Casablanca,Volkswagen Tiguan 2025,Volkswagen,2025,5,800,shomokh car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1769087137193.webp,,,
Marrakech,Renault Clio 5 2025,Renault,2025,5,300,caribaz luxury cars,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1775160013994.webp,,,
Tanger,Voiture Berline Peugeot 2023,Berline,2023,5,300,Loco.ma,"Tanger, Maroc",https://www.loco.ma/wp-content/uploads/2024/04/9D6AE7DE-0E7B-41C4-AF8A-AF9F08ABCCC8.jpeg,,,
Tanger,Kia Picanto 2025,Kia,2025,5,250,melhor rent car,"Aéroport Ibn Batouta, Tanger",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760628563069.webp,,,
Fes,Peugeot 308 2025,Peugeot,2025,5,400,palma 4 km rent car,"Aéroport Fès-Saïss, Fes",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739398336568.webp?alt=media\u0026token=81f2228a-0c05-4579-ae95-d3736ae86f7b,,,
Marrakech,Hyundai NewGrand i10 Berlin 2025,Hyundai,2025,5,250,marrakech wm cars,"Aéroport Marrakech-Ménara, Marrakech",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1738699088657.webp?alt=media\u0026token=57650032-ed7b-436c-90c3-ace5e50a6074,,,
Marrakech,Renault Clio 5,Renault,2024,5,300,Loco.ma,"Marrakech, Maroc",https://www.loco.ma/wp-content/uploads/2025/05/IMG-20250502-WA0001.jpg,,,
Marrakech,Dacia Logan 2025,Dacia,2025,5,350,solstice tours,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1764579324068.webp,,,
Casablanca,Hyundai Tucson 2025,Hyundai,2025,5,600,satguru car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1761231984729.webp,,,
Tanger,Hyundai Staria 2025,Hyundai,2025,9,1300,melhor que nada,"Aéroport Ibn Batouta, Tanger",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1761161856843.webp,,,
Marrakech,Dacia Logan 2023,Dacia,2023,5,300,good drive,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1767738167649.webp,,,
Fes,Renault Kadjar,Renault,2024,5,550,Loco.ma,"Fes, Maroc",https://www.loco.ma/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-08-a-14.39.53_ea54615b.jpg,,,
Casablanca,Audi A3 2024,Audi,2024,5,1430,Airport Rental 24,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/application/views/img/cars/car_hire_audi_A3.jpg?OCDone=1.3,,,
Casablanca,Hyundai Tucson 2025,Hyundai,2025,5,600,satguru car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1761231983333.webp,,,
Marrakech,Peugeot 208 2023,Peugeot,2023,5,270,marrakech wm cars,"Aéroport Marrakech-Ménara, Marrakech",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739808130553.webp?alt=media\u0026token=85163540-8c44-4264-b76f-afe9b0737468,,,
Marrakech,Kia carnival 2025,Kia,2025,5,900,Loco.ma,"Marrakech, Maroc",https://www.loco.ma/wp-content/uploads/2026/01/264-1.jpg,,,
Casablanca,Volkswagen Tiguan 2025,Volkswagen,2025,5,1200,excellence vip,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1764685619532.webp,,,
